#kx ky kz Ni-Ni Co-Co Cr-Cr Ni-Co Ni-Cr Co-Cr (meV)
-0.5000 -0.2667 -0.3667 -0.1324 -1.1027 0.0336 -1.2705 0.2635 -0.8121
-0.5000 -0.2667 -0.3333 0.3928 -0.7738 -0.8035 -0.8403 0.0049 -0.9059
-0.5000 -0.2667 -0.3000 1.6058 -0.1653 -1.2446 0.0478 0.2052 -0.7080
-0.5000 -0.2667 -0.2667 3.1219 0.5615 -1.3813 1.1321 0.6554 -0.3745
-0.5000 -0.2667 -0.2333 4.5643 1.2583 -1.2909 2.1629 1.1791 -0.0233
-0.5000 -0.2667 -0.2000 5.7621 1.8710 -0.9754 3.0337 1.7390 0.3363
-0.5000 -0.2667 -0.1667 6.7891 2.4490 -0.3753 3.8031 2.4280 0.7896
-0.5000 -0.2667 -0.1333 7.8361 3.0801 0.5658 4.6025 3.3696 1.4390
-0.5000 -0.2667 -0.1000 9.0558 3.8160 1.8476 5.5279 4.6241 2.3330
-0.5000 -0.2667 -0.0667 10.4871 4.6405 3.3968 6.5890 6.1536 3.4411
-0.5000 -0.2667 -0.0333 12.0640 5.4809 5.0843 7.7195 7.8418 4.6687
-0.5000 -0.2667 0.0000 13.6654 6.2453 6.7582 8.8192 9.5375 5.8951
-0.5000 -0.2667 0.0333 15.1696 6.8618 8.2814 9.7993 11.1022 7.0121
-0.5000 -0.2667 0.0667 16.4874 7.2996 9.5586 10.6078 12.4397 7.9507
-0.5000 -0.2667 0.1000 17.5681 7.5671 10.5470 11.2297 13.5041 8.6860
-0.5000 -0.2667 0.1333 18.3866 7.6930 11.2474 11.6712 14.2872 9.2243
-0.5000 -0.2667 0.1667 18.9258 7.7054 11.6887 11.9396 14.8003 9.5839
-0.5000 -0.2667 0.2000 19.1663 7.6187 11.9113 12.0316 15.0587 9.7805
-0.5000 -0.2667 0.2333 19.0839 7.4304 11.9555 11.9311 15.0742 9.8191
-0.5000 -0.2667 0.2667 18.6526 7.1252 11.8539 11.6131 14.8518 9.6934
-0.5000 -0.2667 0.3000 17.8497 6.6821 11.6254 11.0499 14.3897 9.3877
-0.5000 -0.2667 0.3333 16.6604 6.0822 11.2705 10.2190 13.6795 8.8812
-0.5000 -0.2667 0.3667 15.0832 5.3165 10.7665 9.1102 12.7078 8.1541
-0.5000 -0.2667 0.4000 13.1367 4.3929 10.0685 7.7341 11.4604 7.1952
-0.5000 -0.2667 0.4333 10.8712 3.3426 9.1204 6.1315 9.9345 6.0145
-0.5000 -0.2667 0.4667 8.3839 2.2233 7.8806 4.3832 8.1583 4.6557
-0.5000 -0.2333 -0.5000 7.2995 1.9413 6.8338 3.7271 7.1095 3.9449
-0.5000 -0.2333 -0.4667 4.5254 0.7500 4.9712 1.8278 4.9047 2.3626
-0.5000 -0.2333 -0.4333 2.0121 -0.3035 3.0316 0.1301 2.7897 0.8901
-0.5000 -0.2333 -0.4000 0.0553 -1.1046 1.2275 -1.1713 1.0003 -0.3147
-0.5000 -0.2333 -0.3667 -1.0743 -1.5513 -0.2359 -1.9036 -0.2508 -1.1217
-0.5000 -0.2333 -0.3333 -1.2011 -1.5762 -1.2166 -1.9572 -0.8314 -1.4613
